code,product_name,brands,countries,quantity,categories,labels,nutriscore_grade,ecoscore_grade,nova_group,ingredients_text,energy-kcal_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g
8901491101837,Lays Classics Salted 20rs,Lay's,Inde,50g,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps",,d,c,3.0,"Potato, Edible Vegetable Oil (Palmolein Oil, Rice Bran Oil), Salt (1%).",554.0,35.5,14.0,51.7,2.6,0.0,7.0,0.51,0.204
7622210955449,Original Philadelphia XL,Philadelphia,"België,Frankrijk,Luxemburg",330 g,"Dairies, Fermented foods, Fermented milk products, Cheeses, Cream cheeses",,d,d,3.0,"whole milk, cream, milk protein preparation, weipermeate concentrate (of milk), salt, stabilizer (carob kernel flour) nutritional acid (citric acid), pasteurised milk,",225.0,21.0,14.0,4.3,4.3,,5.4,0.75,0.3
20482343,Novellini,Italiamo,Switzerland,350 g,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits",Fabriqué en Italie,d,b,4.0,"FRIBE Biscuits sablés saveur lait et miel, Ingrédients: farine de blé (origine: UE), sucre, huile de tournesol, 3,6% lait, sirop de glucose, amidon de blé, 1,2% miel, oeuf*, poudres à lever: carbonates de sodium, tartrates de potassium, carbonates d'ammonium, sel de cuisine, arômes naturels, *issu de poules élevées au sol, Peut contenir des traces de fruits à coque (CH: noix), d'arachides et de soja, À conserver à l'abri de la chaleur et de l'humidité, Non ouvert, à consommer de préférence avant le: voir au dos, Élaboré en Italie,",461.0,15.6,1.5,72.5,21.3,,6.7,0.52,0.208
5000116123902,Chicken Dippers,Birds Eye,"France,United Kingdom",403g,"Meats and their products,Meat preparations,Meats,Chicken and its products,Poultries,Chicken preparations,Breaded products,Chickens,Poultry nuggets,Breaded chicken,Chicken nuggets","No artificial preservatives,No artificial colors,No artificial colours and preservatives",c,d,4.0,"Chicken Breast 45%, Water, Rapeseed Oil, Flour (WHEAT, Maize), Starch (Pea, Tapioca, Maize, WHEAT), Salt, Raising Agents (Disodium Diphosphates, Sodium Bicarbonate), Dextrose, Natural Flavourings, Colour (Caramel), Onion Powder, White Pepper, Calcium Carbonate, Iron, Niacin, Thiamin.",259.0,13.0,1.5,22.0,0.7,1.0,13.0,0.935,0.374
3271471000609,Jus Pomme nature,Sous le pommier,France,1 L,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Boissons sans sucre ajouté, Jus de pomme, Jus de fruits pur jus, Jus de pommes pur jus","Sans sucre ajouté,Sans pesticides",c,b,1.0,JUS DE POMME,44.0,0.0,0.0,11.0,11.0,0.5,0.0,0.01,0.004
3033491432736,Danette crème dessert noir extra,"Danette, Danette creme dessert, Danone",France,0.5 kg,"Dairies, Desserts, Dairy desserts, Chocolate desserts, Creamy puddings, Chocolate creamy puddings, Refrigerated creamy puddings, Refrigerated chocolate creamy puddings, en:dairy-chocolate-desserts","Lait Français, Point Vert, Nutriscore, Nutriscore C",c,b,4.0,"LAIT entier, LAIT écrémé reconstitué à base de LAIT en poudre, sucre, crème (LAIT), cacao maigre, chocolat noir (2%) (sucre, pâte de cacao, cacao maigre, émulsifiant (lécithine de SOJA), arôme), épaississants (amidon transformé: E1442, carraghénanes: E407), LAIT écrémé concentré ou en poudre, amidon",127.0,3.7,2.4,19.0,16.5,,3.7,0.19,0.076
5057545744468,Part Baked Baguettes,H.W. Nevill's,"United States, en:united-kingdom",2,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Baguettes",Vegetarian,c,a,3.0,"_Wheat_ Flour, Water, Yeast, Fermented _Wheat_ Flour, Salt, Malted _Wheat_ Flour, Flour Treatment Agent (Ascorbic Acid).",295.0,1.3,0.2,59.8,3.7,4.2,8.9,1.1,0.44
5000119002297,Sage & onion stuffing mix,Tesco,"France, Germany, en:united-kingdom",170g,Stuffing,"Vegetarian, Vegan",c,unknown,3.0,"wheat flour (wheat flour, calcium carbonate, iron, niacin, thiamin), dried onion (11%), toasted onion (3.5%), salt, palm oil, dried sage (1%), dried parsley, raising agent (ammonium bicarbonate), sunflower oil.",137.0,0.5,0.1,28.5,0.8,2.1,3.5,1.0125,0.405
8480000566195,Jamón pavo finas lonchas,Hacendado,España,225 g,"Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido","Sin gluten, Punto Verde",c,e,4.0,"turkey ham (65%) , water, salt, dextrose, sugar, soy protein, stabilizers (e-451i, e-402), spices, aromas, antioxidant (sodium ascorbate), preservative (sodium nitrite),",85.0,2.5,0.9,1.5,1.5,,14.0,1.5,0.6
5051399536071,Tropical Fruits Granola,Tesco,"France,United Kingdom",1kg,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Fruits based foods, Breakfast cereals, Fruits, Cereals with fruits, Mueslis, Tropical fruits, Mueslis with fruits","Low or no salt, Vegetarian, Source of fibre, High fibres, No added salt",c,c,4.0,"_Oat_ Flakes, Sugar, Sultanas, Sweetened Dried Pineapple 4% (Pineapple, Sugar, Acidity Regulator (Citric Acid), Preservative (_Sulphur Dioxide_)), Sweetened Dried Banana 4% (Banana, Coconut Oil, Sugar, Flavouring), Palm Oil, Sweetened Dried Papaya (Papaya, Sugar, Preservative (_Sulphur Dioxide_)), Coconut, Honey, _Almonds_, Sunflower Seed, Desiccated Coconut, Sugar Syrup Powder, Flavouring.",429.0,12.5,3.0,65.9,17.1,6.9,9.7,0.03,0.012
5030101024679,Ultimate black daal,Jamie Oliver,en:GB,250 g,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Legumes, Seeds, Legume seeds, Pulses, Lentils, Black lentils, Daal",Made in France,b,a,4.0,"Pre-Cooked Whole Black Lentils (50%) (Black Lentils, Water), Water, Tomato Sauce (Plum and Concentrated Tomatoes, Sunflower Oil, Onion, Sugar, Salt, Basil), Cream (5%) (Cream (Milk), Stabiliser: Carrageenan), Sunflower Oil, Spices (1.7%) (Garam Massala, Garlic, Ginger, Coriander, Chilli, Black Pepper, Cinnamon), Wholegrain Mustard (Water, Vinegar, Mustard Seeds, Natural Flavouring, Salt, Acidity Regulator: Citric Acid, Antioxidant: Potassium Bisulphite, Spice), Salt, Natural Flavouring (contains Celery), Coriander, Thickener: Guar Gum, Cumin (0.02%), Fennel Seeds",130.0,4.9,1.1,13.0,1.5,3.9,6.8,0.73,0.292
0612322001063,Coconut & Chia Oat Biscuits imp,Nairn's,en:GB,200 g,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits","Low or no sugar,Low sugar,Reduced sugar,55% less sugar,Winner-of-new-product-awards-2019,Vegan,Source of fibre,No wheat,No GMOs,No hydrogenated fats,No artificial colours and preservatives,No artificial flavors,High fibres,No artificial colors",d,c,4.0,"Wholegrain Oats (63%), Sustainable Palm Fruit Oil, Brown Sugar, Partially Inverted Refiners Syrup; Lyles Golden Syrup, Dietary Fibre (Oligofructose), Tapioca Starch, Toasted Desiccated Coconut (2%), Chia Seeds (Salvia hispanica) (2%), Raising Agent: Sodium Bicarbonate, Sea Salt, Natural Flavouring.",450.0,17.2,7.0,60.3,12.4,8.7,8.9,0.9,0.36
8711200431571,Pindakaas Stukjes Pinda,Calvé,"Belgium, Netherlands, en:germany",650 gram,"Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Hülsenfrüchte und Hülsenfruchtprodukte, Brotaufstriche, Nüsse und Nussprodukte, Pflanzliche Brotaufstriche, Ölsaaten-Pürees, Hülsenfruchtbutter, Nußbutter, Erdnussbutter","Nachhaltig, Nachhaltiges Palmöl",a,d,4.0,"_PINDA_ 81%, plantaardige olie (raapzaad, soja, volledig geharde palm), dextrose, zout.",646.666666666667,54.6666666666667,7.33333333333333,22.6666666666667,10.0,6.66666666666667,19.3333333333333,0.0,0.0
8480000633231,Nuggets de pollo,Hacendado,Spain,,"Meats and their products,Meat preparations,Meats,Chicken and its products,Poultries,Chicken preparations,Breaded products,Chickens,Cooked poultries,Cooked chicken,Poultry nuggets,Breaded chicken,Chicken nuggets",No colorings,c,e,4.0,"Carne de pollo separada mecánicamente (39%), pechuga de pollo (16%), preparado para empanar (harina de trigo, agua, aceite de oliva, sal gasificantes (E-450i, E-500i), harina de trigo, aceite de girasol, agua, almidón modificado, pan rallado (harina de trigo, agua, sal y levadura), sal, almidón de trigo, dextrosa, fibra vegetal, almidón de maíz, gasificantes (E-500i, E-450i)",230.0,13.4,2.7,16.6,2.1,0.8,10.4,1.0825,0.433
20275457,Filet de thon au naturel,"Nixe, lidl","France,Suisse",2 x 195 g,"Seafood, Fishes and their products, Canned foods, Fishes, Fatty fishes, Canned fishes, Tunas, Canned tunas, Fish fillets, Tuna fillets, Tuna-in-brine, en:tunas-in-brine","Protection des dauphins, Point Vert",d,f,3.0,"thon* listao (poissons), eau, sel",91.0,0.6,0.2,0.0,0.0,0.0,21.1,2.5,1.0
01771879,Swiss style muesli,Sainsbury's,"United Kingdom,United States",1000g,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Mueslis, Bircher-style mueslis, Muesli flakes not fortified with vitamins and chemical elements, en:mueslis-with-fruits",en:vegetarian,a,b,4.0,"_Oat_ Flakes (40%), Malted Toasted Wheat Flakes (38%) (_Wheat_, _Barley_ Malt Extract), Sultanas (15%), Whey Powder (Cows' _Milk_), _Hazelnuts_ (2%), _Almonds_ (1%).",373.0,5.78,0.889,65.6,14.7,7.78,11.1,0.0222,0.00889
3564706576940,Pain de mie grandes tranches complet,epid'or,"France,en:france",550 g,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains de mie, Pains complets, Pains de mie complet","No added sugar, Nutriscore, Nutriscore Grade A, en:source-of-fibre",b,a,4.0,"Farine complète de blé 65,9 %, eau, huile de colza, levure, arôme naturel (contient alcool), sel, farine de blé, gluten de blé, conservateur: E282, jus d'acérola en poudre, levure désactivée.",248.0,3.3,0.3,43.0,3.4,5.7,9.0,1.0825,0.433
8710438114638,Country Potatoes aux herbes,MC CAIN,France,780 g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Chips et frites,Surgelés,Aliments à base de plantes surgelés,Pommes de terre normales préfrites surgelées,Pommes de terre,Pommes de terre surgelées,Frites,Potatoes épicées cuites surgelées,Frites surgelées","Végétarien,Sans conservateurs,Végétalien,Union Végétarienne Européenne,Union Végétarienne Européenne Végétalien,Nutriscore,Nutriscore A",b,a,4.0,"Pommes de terre (89,5%), enrobage (5,5%): farine de blé, amidon de blé, Herbes (0,3% : persil, romarin, sauge, origan), sel, oignon en poudre, ail en poudre, farine de riz, extrait de levure, extrait d'herbe, extrait de curcuma, colorant: extrait de paprika, huile de tournesol (5%), Contient du GLUTEN, Non fabriqué à l'huile d'arachide,",145.0,5.0,0.6,21.0,0.5,3.0,2.5,0.5,0.2
20690069,Piratki Filet z Kurczaka,Pikok,"Bulgaria,France,en:poland",100 g,"Produkty na bazie mięsa, Mięsa, en:Chicken and its products, Mięso drobiowe, Kurczaki",Bez konserwantów,c,e,4.0,"98 % filet z piersi kurczaka, sól, glukoza, cukier, ekstrakt drożdżowy, ekstrakty przypraw, kultury startowe bakterii.",104.0,1.0,0.3,1.7,1.6,,22.0,1.87,0.747
5000112519945,Coca-Cola Zero,Coca Cola,"Portugal,Estados Unidos",330 ml,"en:Beverages and beverages preparations,Bebidas,Bebidas carbonatadas,Bebidas artificialmente doçeadas,Sodas,Bebidas dietéticas,Colas,en:Diet sodas,en:Diet cola soft drink",Contém uma fonte de fenilalanina,c,not-applicable,4.0,"water, carbon dioxide, caramel coloring E-150d, acidulant phosphoric acid, sweeteners (sodium cyclamate, acesulfame K, aspartame and enzymatically produced steviol glycosides), natural flavors, caffeine flavoring, and acidity regulator (sodium citrates). Contains a source of phenylalanine.",0.2,0.0,0.0,0.0,0.0,,0.0,0.02,0.008
3800102702010,Тунквана вафла с какаова глазура,Боровец,Bulgaria,55 g,"закуски, сладки-закуски, бисквити-и-сладкиши, бисквити, вафли, bg:вафли, en:десерт",Произведено в България,e,c,4.0,"Какаова глазура 34% [захар, растително масло (палмово), какао на прах с намалено маслено съдържание 5%, какао маса 1,5%, суроватъчен пермеат, емулгатор: соев лецитин, ароматизант ванилин], захар, растителни масла (палмово, слънчогледово) пшенично брашно, суроватъчен пермеат, какао на прах с намалено маслено съдържание, фъстъци, кокосови стърготини, емулгатор: соев лецитин, набухватели: (натриев хидроген карбонат, амониев хидроген карбонат), сол, ароматизант ванилин. Съдържа глутен, соя, млечни продукти и фъстъци. Възможно е наличието на следи от други ядки. Да се",482.0,23.0,12.0,63.0,38.0,,3.7,0.07,0.028
4056489035367,,Milbona,"Франция,Люксембург,Румъния,Испания,България",1.1 kg,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Plain fermented dairy desserts,Plain yogurts,Greek-style yogurts,Plain-greek-style-yogurts",Nutriscore C,c,b,1.0,"Пастьоризирано мляко, сметана, концентрирано обезмаслено мляко, млечнокисели култури.",121.0,10.0,6.6,3.2,3.2,0.0,4.6,0.1,0.04
5010251750611,Mighty malties,Morrisons,United Kingdom,625 g,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, extruded cereals","No artificial flavors, No artificial colors, No artificial colours or flavours, en:high-fibres",a,e,4.0,"Wholewheat (98%), Sugar, Malted barley extract, Partially inverted refiners syrup, Salt, Niacin, Iron, Pantothenic acid (B5), Thiamin (B1), Riboflavin (B2), Vitamin B6, Folic acid, Vitamin B12.",368.0,1.8,0.3,73.0,11.0,10.0,10.0,0.269,0.107
00356251,Superseed soft suite farmhouse,Sainsbury's Taste the difference,"United Kingdom,en:united-kingdom",800g,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Farm house bread","Vegetarian, Vegan",b,unknown,4.0,"Fortified British Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin, Thiamin), Water, Mixed Seeds (18%) (Sunflower Seeds, Brown Linseed, Golden Linseed, Millet, Pumpkin Seeds, Poppy Seed), Malted Wheat Flakes (4%), Wheat Gluten, Yeast, Rye Flour, Salt, Fermented Wheat Flour, Rapeseed Oil, Malted Wheat Flour, Soya Flour, Spirit Vinegar, Palm Oil, Flour Treatment Agent: Ascorbic Acid.",303.0,10.3,1.2,37.9,3.1,5.6,11.9,0.875,0.35
5057753912857,White Tortilla Wraps,Nevill's,en:gb,,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Flatbreads, White breads, Wheat breads, Wheat flatbreads",,c,b,4.0,"wheat flour [wheat flour, calcium carbonate, iron, niacin, thiamin], water, palm oil, humectant (glycerol), sugar, raising agents (disodium diphosphate, sodium bicarbonate), emulsifier (mono - and di-glycerides of fatty acids), acidity regulator (citric acid), preservatives (potassium sorbate, calcium propionate), salt, wheat starch, flour treatment agent (l-cysteine). allergy advice onts",287.0,4.43,2.13,52.6,3.44,2.79,7.7,0.984,0.393
3036811460372,velouté de potiron et châtaigne,Liebig,France,75 cl,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Aliments à base de fruits et de légumes,Plats préparés,Soupes,Veloutés,Soupes de légumes,Veloutés de légumes,Veloutés de potiron,Soupes de potiron","Végétarien,Union Végétarienne Européenne",b,a-plus,3.0,"Eau,potiron 30%, carotte, pomme de terre, châtaignes 3,2%, purée de tomates, crème fraiche, sel, extrait naturel de poivre",29.0,0.6,0.3,4.8,1.9,1.4,0.5,0.6,0.24
5010024111076,the pock ing the Servic 5:00pm Mondays to RELATION,Saxa,"France, United Kingdom, en:ireland",750 g,salt,,not-applicable,a,,calling between 9:00pm and 5:00pm Mondays to Fridays) of by we FREEPOST PREMES FOODS CONSUMER RELATIONS RO Premier Foom RO PO 3050924 1500 Widely Recycled 5010024 111076 &gt; SANASA FOR ND Fest dunic we sith We de al,,,,,,,,,
8480000512307,,Hacendado,España,250 g,"Lácteos,Comidas fermentadas,Productos fermentados de la leche,Quesos,Quesos de vaca,Quesos italianos,en:Stretched-curd cheeses,Mozzarella,en:Cow mozzarella",,b,c,3.0,"LECHE pasteurizada de vaca, sal, corrector de acidez (ácido cítrico), coagulante microbiano.",153.0,9.0,6.0,1.0,0.8,,17.0,0.6,0.24
5000169119990,Coconut milk,Waitrose,en:gb,,"Plant-based foods and beverages, Beverages, Plant-based foods, Dairy substitutes, Milk substitutes, Plant-based beverages, Plant-based milk alternatives, Plant-based creams, Plant-based creams for cooking, Coconut milks and creams","No gluten, Vegetarian, Vegan",e,c,4.0,"Coconut extract (60%), water, stabilisers guar gum and carboxy methyl cellulose, emulsifier sucrose esters of fatty acids",174.0,18.1,16.5,2.35,1.4,,0.25,0.117,0.047
4006229006447,Martinel Pate,Reinert,en:ro,125,"Children pate, en:pate",,e,unknown,4.0,"36% carne de porc, 22% carne de curcan, apă, slănină, 9% ficat de porc, emulgatori: esteri ai acizilor mono - şi diacetiltartic cu mono - şi digliceridele acizilor graşi, sare, dextroză, condimente (muştar), antioxidant: acid ascorbic, conservant: nitrit de sodiu.",319.0,30.0,12.8,1.0,0.5,,11.0,1.77,0.708
20803360,Wholegrain Rice with Quinoa,Lidl,en:gb,220g,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Rices, Microwave rice","Vegetarian, Vegan, en:source-of-fibre",c,f,4.0,"this pro 85% cooked wholegrain rice (water, wholegrain rice), 12% cooked red quinoa (water, red quinoa), sunflower oil, vegetable bouillon (salt, yeast extract, dextrose, potato starch, onion extract, carrot powder, dried parsley, spice extracts (contain celery), colour: curcumin, herb extracts), onion powder, garlic powder, followin to micr make a the po power salt, turmeric extract, and tea allergy advin with a",154.0,2.9,0.7,26.9,0.1,2.5,3.8,1.25,0.5
8480000213365,Yogurt bifidus natural,Mercadona,Espanha,,"Laticínios,Alimentos Fermentados,Produtos lácteos fermentados,Sobremesas,Sobremesas de laticínios,en:Fermented dairy desserts,Iogurtes,en:Bifidus yogurts",en:green-dot,c,b,,"b 7869 58%) and roasted laminated coconut (3,43|, it can contain after cereals (gluten), other nuts and soje, conserar vce8c, consunir alé (da/tdes lole ier la e natural fermented milk with bifidus, chocolate, weight wcho mutricional almond and coconut, ingredients, fermented milk (83 fresh milk pastavie par 180g whole, skimmed milk powder proteins of the lephe,  emeris * u 1184kj lactic and bifidobacteria lech mixture of chocolate almende to 5 and coco (16,7%) pieces of dark chocolate 7,58) (sugar poop dough, emulgénte (sunflower lecithin) toasted almond puffins 180g 150g 99, between l'c and 8 c, expiry date (dia/meslote ver ae b1649 amêndoa e coco, 439",158.0,10.3,5.5,9.1,8.8,,6.0,0.12,0.048
5012836131105,creamed coconut,Bart,"Spain, en:united-kingdom",200g,"Plant-based foods and beverages, Plant-based foods, Plant-based creams, Plant-based creams for cooking, Coconut-based creams for cooking",,unknown,unknown,1.0,Desiccated Coconut.,675.0,67.0,61.0,8.0,6.0,,7.0,,
3564707150088,Tartines croustillantes au seigle et sésame,Bio Village,France,200G,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Pains,Pains croustillants,Pains croustillants complets","Bio,Bio européen,Agriculture non UE,Agriculture UE,Agriculture UE/Non UE,Nutriscore,Nutriscore A,AB Agriculture Biologique,Marque repère",b,unknown,3.0,"Farine de seigle complet* 86 %, graines de sésame* 8,7%, eau, sel.
Traces de fruits à coque, lait, ceufs et soja. 
* Ingrédients issus de l'agriculture biologique.",373.0,6.3,1.0,61.0,1.1,14.0,11.0,1.3,0.52
20285685,Tomato Purre,baresa,"Česko,Řecko",140 g,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Condiments, Vegetables based foods, Sauces, Tomatoes and their products, Tomato sauces, Tomato purées, Groceries, en:tomato-pastes",en:nutriscore,a,c,3.0,"99% tomatoes, edible salt, acid: citric acid,",98.0,0.5,0.0,15.7,13.2,3.6,4.7,0.5,0.2
3256227750625,Sauce pesto verde bocal de 190g,U,France,190 g,"Condiments, Sauces, Sauces pour pâtes, Sauces Pesto, Pestos au basilic, en:Groceries","Green Dot, Nutriscore, PDO, Triman, en:nutriscore-grade-d",d,c,4.0,"Basilic 45%, huile de tournesol, FROMAGE GRANA PADANO AOP 7% (LAIT, ŒUF), NOIX DE CAJOU 5%, eau, fibre de pois, FROMAGE pecorino romano AOP 2% (LAIT), sel, sucre, pignons de pin 0,5%, acidifiant : acide lactique, ail, antioxydant : acide ascorbique. Peut contenir des traces d'autres fruits à coques, poisson, céleri, soja, gluten, moutarde",342.0,34.0,5.2,4.3,1.7,2.1,4.8,1.5,0.6
6111255770410,CréXy,,"Senegal, en:morocco",,"Snacks, Sweet snacks, Confectioneries, en:biscuits",,e,d,4.0,"Farine de froment, graisse végétale hydrogénée et non hydrogénée (palme), sucre, poudre de cacao, poudre de lactosérum, Amidon de maïs, sirop de glucose, lait écrémé en poudre, lécithine de soja, Sel, arôme (vanilline), colorant E151",455.0,19.3,13.1,65.85,42.9,,4.4,0.1,0.04
8000070020580,Qualita Oro,Lavazza,"Germany, Hong Kong, Lithuania, en:poland",250g,"Beverages and beverages preparations, Plant-based foods and beverages, Beverages, Plant-based foods, Coffees, Ground coffees","EAC, Made in Italy, en:green-dot",b,f,1.0,Roasted ground coffee,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
3023290025338,Lindahls Kvarg Stracciatella with Chocolate Pieces,Nestlé,"United Kingdom,ireland",150 g,"Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Fermented dairy desserts, Fermented dairy desserts with fruits, Quarks, en:chocolate-desserts",High in protein,a,unknown,4.0,"quark (from milk) (93%), water, chocolate pieces (0,5%) (cocoa butter, cocoa powder, fat reduced cocoa powder, butter (from milk), sugar), modified maize starch, natural vanilla flavouring, lemon juice concentrate, thickener: pectin, sweeteners (aspartame, acesulfame k), acidity regulator (citric acid, calcium citrate),",60.0,0.4,0.2,4.13,3.8,,10.0,0.0967,0.0387
51000062,Salt & Shake Potato Crisps,Walkers,en:gb,24 g,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Potato crisps in sunflower oil, en:flavoured-potato-crisps","Vegetarian, No artificial colors",c,b,3.0,"potatoes, vegetable oils (sunflower, rapeseed, in varying proportions), salt (in sachet), antioxidants (rosemary extract, ascorbic acid, tocopherol rich extract, citric acid)",533.0,32.3,2.6,52.2,0.4,,6.2,0.0,0.0
